user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement,label
user_240,session_193,PC,5,10,0,24,0.0,10,1920x1080,Chrome,foreign,-330,none,Delhi,446.43,2025-05-07 03:00:00,31,0
user_51,session_194,Mobile,8,4,12,2,1.47,44,414x896,Chrome,hindi,480,portrait,Bangalore,344.96,2025-03-09 19:00:00,0,0
user_95,session_195,PC,6,9,0,18,0.0,112,414x896,Edge,foreign,0,portrait,Indore,702.69,2024-07-22 18:00:00,279,0
user_387,session_196,PC,12,11,0,13,0.0,96,1366x768,Safari,english,0,landscape,Indore,958.98,2024-03-10 23:00:00,276,0
user_221,session_197,Mobile,5,7,8,3,0.98,88,414x896,Chrome,foreign,480,none,Delhi,387.33,2024-08-13 07:00:00,0,0
user_484,session_198,Mobile,7,8,5,11,2.42,29,1366x768,Firefox,foreign,480,none,Unknown,92.4,2024-09-13 14:00:00,0,0
user_406,session_199,PC,8,14,0,14,0.0,42,1920x1080,Edge,foreign,60,landscape,Unknown,640.96,2025-01-13 11:00:00,104,0
user_230,session_200,Mobile,4,9,9,8,0.75,10,1920x1080,Safari,hindi,480,portrait,Unknown,159.83,2024-04-29 03:00:00,0,0
user_236,session_201,Mobile,2,12,5,5,0.99,10,1920x1080,Edge,english,0,portrait,Delhi,17002.910451344313,2024-10-25 18:00:00,0,1
user_142,session_202,PC,4,12,0,19,0.0,63,1366x768,Chrome,english,-330,portrait,Mumbai,2471.47,2024-05-28 00:00:00,150,0
user_170,session_203,PC,11,14,0,13,0.0,111,1920x1080,Safari,foreign,330,portrait,Mumbai,806.25,2024-10-10 17:00:00,276,0
user_28,session_204,Mobile,5,4,10,5,1.21,25,1920x1080,Firefox,english,480,none,Unknown,638.67,2025-01-07 04:00:00,0,0
user_35,session_205,PC,11,14,0,20,0.0,35,1440x900,Chrome,english,480,landscape,Bangalore,100.59,2025-06-10 03:00:00,101,0
user_12,session_206,Mobile,5,2,9,6,0.36,36,1920x1080,Edge,foreign,0,landscape,Mumbai,756.01,2025-05-25 23:00:00,0,0
user_159,session_207,PC,6,8,0,12,0.0,10,414x896,Chrome,english,60,none,Mumbai,1227.66,2024-02-03 16:00:00,25,0
user_326,session_208,PC,7,6,0,24,0.0,37,1366x768,Edge,hindi,-330,landscape,Bangalore,599.76,2024-06-04 17:00:00,98,0
user_186,session_209,PC,15,15,0,12,0.0,146,1440x900,Chrome,english,0,portrait,Mumbai,1244.14,2025-01-13 02:00:00,385,0
user_242,session_210,PC,9,10,0,12,0.0,204,360x640,Edge,foreign,-330,portrait,Indore,10224.49,2025-05-13 13:00:00,508,0
user_85,session_211,PC,7,12,0,17,0.0,65,1366x768,Firefox,foreign,480,portrait,Delhi,797.78,2025-02-28 11:00:00,162,0
user_283,session_212,PC,14,22,0,9,0.0,54,414x896,Safari,english,330,portrait,Indore,1241.72,2024-02-15 20:00:00,131,0
user_65,session_213,Mobile,4,9,8,6,0.78,10,1366x768,Edge,foreign,-330,none,Kolkata,305.35,2024-01-24 23:00:00,0,0
user_169,session_214,Mobile,1,5,10,5,1.28,190,414x896,Edge,hindi,330,landscape,Unknown,1751.3,2024-02-25 14:00:00,0,0
user_44,session_215,Mobile,7,8,9,8,1.34,10,414x896,Safari,english,0,none,Unknown,16.86,2024-11-26 22:00:00,0,0
user_61,session_216,Mobile,3,5,8,13,1.56,260,360x640,Firefox,hindi,-330,none,Indore,304.34,2025-06-26 05:00:00,0,0
user_440,session_217,PC,11,12,0,19,0.0,60,1366x768,Firefox,english,0,portrait,Unknown,682.31,2025-01-02 06:00:00,150,0
user_133,session_218,Mobile,2,1,10,2,0.93,37,360x640,Chrome,english,480,portrait,Kolkata,2085.84,2025-04-11 18:00:00,0,0
user_283,session_219,PC,7,15,0,18,0.0,232,360x640,Safari,foreign,480,landscape,Indore,1957.53,2024-10-21 23:00:00,575,0
user_27,session_220,Mobile,4,6,5,8,0.94,10,1366x768,Firefox,foreign,-330,portrait,Mumbai,3214.51,2025-01-12 01:00:00,0,0
user_107,session_221,Mobile,9,4,7,3,1.61,78,1920x1080,Firefox,foreign,330,landscape,Kolkata,5113.58,2024-05-27 01:00:00,0,0
user_43,session_222,Mobile,5,7,7,7,1.59,71,1920x1080,Firefox,foreign,0,none,Bangalore,323.65,2024-08-10 11:00:00,0,0
user_339,session_223,Mobile,10,3,2,8,1.09,22,360x640,Safari,english,0,portrait,Bangalore,4502.3,2024-10-01 12:00:00,0,0
user_285,session_224,Mobile,1,5,8,2,1.63,50,1440x900,Chrome,hindi,60,none,Indore,415.14,2024-08-31 22:00:00,0,0
user_445,session_225,PC,12,8,0,14,0.0,95,360x640,Firefox,hindi,0,portrait,Indore,1449.09,2024-10-03 07:00:00,216,0
user_330,session_226,PC,12,9,0,12,0.0,116,360x640,Edge,hindi,-330,none,Indore,264.56,2025-05-30 19:00:00,256,0
user_127,session_227,Mobile,6,11,11,3,0.7,10,360x640,Chrome,hindi,60,landscape,Delhi,32.87,2024-08-15 10:00:00,0,0
user_347,session_228,PC,8,11,0,10,0.0,248,1920x1080,Safari,foreign,0,portrait,Delhi,568.67,2024-07-07 16:00:00,620,0
user_472,session_229,Mobile,5,6,5,5,0.98,16,1920x1080,Safari,foreign,0,none,Mumbai,376.66,2024-05-31 10:00:00,0,0
user_230,session_230,Mobile,4,3,5,6,1.18,23,1920x1080,Firefox,foreign,-330,landscape,Indore,627.18,2024-07-24 19:00:00,0,0
user_189,session_231,PC,10,18,0,22,0.0,27,360x640,Edge,english,0,portrait,Delhi,490.52,2024-10-18 17:00:00,72,0
user_224,session_232,Mobile,6,7,10,9,1.14,10,1440x900,Chrome,english,-330,none,Unknown,17924.418565667125,2025-03-07 11:00:00,0,1
user_384,session_233,Mobile,9,11,11,10,1.2,11,1920x1080,Firefox,hindi,60,none,Mumbai,351.03,2025-01-07 01:00:00,0,0
user_376,session_234,Mobile,4,7,8,2,2.08,386,1366x768,Chrome,foreign,0,portrait,Bangalore,137.82,2025-02-12 10:00:00,0,0
user_282,session_235,Mobile,3,5,8,9,1.03,34,1366x768,Chrome,hindi,60,landscape,Kolkata,1133.44,2024-03-20 16:00:00,0,0
user_445,session_236,Mobile,5,5,7,8,1.19,11,1366x768,Chrome,foreign,480,landscape,Mumbai,2637.96,2024-08-31 19:00:00,0,0
user_120,session_237,Mobile,4,6,10,5,0.71,10,414x896,Chrome,foreign,0,none,Kolkata,1274.34,2024-10-29 19:00:00,0,0
user_115,session_238,Mobile,7,4,8,7,1.33,114,360x640,Chrome,foreign,60,portrait,Kolkata,588.86,2024-10-18 22:00:00,0,0
user_460,session_239,PC,9,11,0,13,0.0,173,1366x768,Chrome,foreign,330,none,Kolkata,2810.23,2024-12-30 06:00:00,393,0
user_232,session_240,PC,20,7,0,18,0.0,26,360x640,Chrome,english,330,landscape,Delhi,13955.64232252863,2024-05-19 01:00:00,1575,1
user_258,session_241,Mobile,4,5,5,8,1.85,10,1366x768,Firefox,hindi,-330,portrait,Mumbai,2624.26,2024-03-25 10:00:00,0,0
user_358,session_242,PC,3,9,0,9,0.0,22,1440x900,Safari,english,330,portrait,Mumbai,1439.1,2025-04-05 06:00:00,46,0
user_197,session_243,Mobile,7,9,6,4,0.81,10,360x640,Firefox,foreign,60,portrait,Bangalore,335.64,2024-01-18 22:00:00,0,0
user_455,session_244,Mobile,6,5,4,5,1.16,10,1366x768,Chrome,english,0,none,Mumbai,349.76,2024-03-26 14:00:00,0,0
user_410,session_245,PC,10,14,0,11,0.0,50,1920x1080,Edge,foreign,-330,none,Unknown,90.94,2024-12-03 21:00:00,115,0
user_136,session_246,Mobile,3,6,10,9,1.32,23,360x640,Chrome,hindi,-330,landscape,Indore,3252.46,2024-07-10 13:00:00,0,0
user_317,session_247,Mobile,5,5,5,4,1.49,65,414x896,Safari,foreign,480,portrait,Bangalore,2088.08,2024-11-28 15:00:00,0,0
user_164,session_248,PC,7,11,0,18,0.0,26,1920x1080,Firefox,hindi,-330,portrait,Bangalore,4041.9,2025-05-16 19:00:00,66,0
user_224,session_249,PC,13,11,0,14,0.0,254,1920x1080,Chrome,hindi,480,none,Bangalore,385.09,2024-10-26 10:00:00,675,0
user_306,session_250,PC,8,21,0,13,0.0,212,414x896,Firefox,hindi,330,none,Bangalore,69.25,2024-07-07 07:00:00,533,0
user_233,session_251,PC,7,15,0,11,0.0,75,1920x1080,Chrome,english,330,portrait,Bangalore,1023.93,2025-02-19 15:00:00,169,0
user_171,session_252,Mobile,4,7,10,7,1.03,39,1920x1080,Safari,hindi,330,portrait,Unknown,567.93,2024-02-29 14:00:00,0,0
user_151,session_253,PC,10,12,0,14,0.0,43,1366x768,Edge,hindi,-330,landscape,Unknown,803.33,2024-07-08 01:00:00,107,0
user_462,session_254,Mobile,10,8,6,5,0.82,47,1366x768,Chrome,foreign,60,none,Mumbai,935.1,2024-10-15 14:00:00,0,0
user_314,session_255,PC,11,14,0,15,0.0,117,360x640,Safari,english,480,none,Mumbai,2361.09,2024-10-04 16:00:00,276,0
user_373,session_256,PC,9,10,0,15,0.0,54,360x640,Safari,english,480,none,Delhi,1893.38,2025-03-01 09:00:00,136,0
user_159,session_257,Mobile,2,3,6,1,1.52,174,360x640,Chrome,foreign,-330,none,Mumbai,2266.87,2025-06-08 08:00:00,0,0
user_95,session_258,Mobile,3,13,11,2,0.73,259,1366x768,Firefox,english,60,none,Delhi,385.73,2024-11-08 08:00:00,0,0
user_471,session_259,PC,9,10,0,17,0.0,36,360x640,Chrome,hindi,-330,none,Delhi,63.5,2024-04-23 03:00:00,88,0
user_232,session_260,PC,11,9,0,17,0.0,74,1920x1080,Safari,foreign,480,none,Indore,3154.38,2025-02-27 08:00:00,184,0
user_179,session_261,PC,4,7,0,18,0.0,10,1366x768,Safari,foreign,60,landscape,Bangalore,701.25,2025-03-27 02:00:00,27,1
user_112,session_262,PC,14,4,0,16,0.0,20,360x640,Chrome,foreign,330,landscape,Indore,611.2,2025-02-22 20:00:00,59,0
user_317,session_263,Mobile,4,5,11,5,1.8,48,1920x1080,Chrome,hindi,330,none,Bangalore,2011.63,2025-06-11 11:00:00,0,0
user_496,session_264,PC,5,7,0,17,0.0,20,360x640,Safari,foreign,330,landscape,Delhi,193.91,2025-01-24 20:00:00,48,0
user_441,session_265,PC,4,14,0,19,0.0,188,1440x900,Safari,hindi,0,portrait,Delhi,692.44,2024-03-30 07:00:00,444,0
user_51,session_266,PC,6,19,0,19,0.0,15,360x640,Edge,hindi,0,portrait,Mumbai,920.75,2025-03-14 06:00:00,28,0
user_267,session_267,Mobile,3,7,7,7,0.96,54,1440x900,Safari,foreign,330,none,Kolkata,6550.89,2024-03-05 11:00:00,0,0
user_294,session_268,Mobile,27,9,7,5,3.27,83,360x640,Edge,english,480,none,Bangalore,13251.342743098503,2024-10-07 02:00:00,1998,1
user_385,session_269,PC,7,9,0,15,0.0,105,414x896,Firefox,foreign,60,landscape,Kolkata,2985.66,2025-05-15 10:00:00,280,0
user_386,session_270,Mobile,9,6,2,4,1.12,43,360x640,Safari,foreign,480,none,Delhi,2579.32,2024-04-28 16:00:00,0,0
user_112,session_271,PC,12,12,0,18,0.0,182,1366x768,Edge,english,0,none,Bangalore,505.38,2025-04-02 11:00:00,459,0
user_100,session_272,PC,5,11,0,16,0.0,75,1366x768,Edge,english,60,portrait,Delhi,285.11,2024-03-03 13:00:00,160,0
user_112,session_273,Mobile,2,5,15,6,1.4,52,1440x900,Firefox,hindi,60,landscape,Mumbai,4235.04,2024-05-05 07:00:00,0,0
user_439,session_274,Mobile,3,3,9,3,2.17,10,1366x768,Firefox,english,-330,landscape,Delhi,95.53,2025-05-20 15:00:00,0,0
user_80,session_275,Mobile,3,6,8,7,1.55,56,1920x1080,Chrome,english,330,none,Kolkata,1263.51,2024-11-17 12:00:00,0,0
user_186,session_276,Mobile,8,7,9,6,1.92,154,414x896,Safari,english,480,none,Kolkata,614.38,2024-02-24 10:00:00,0,0
user_112,session_277,PC,6,10,0,12,0.0,85,414x896,Firefox,foreign,60,portrait,Mumbai,1926.21,2025-03-01 04:00:00,209,0
user_1,session_278,Mobile,3,6,10,7,0.79,160,1920x1080,Firefox,hindi,60,none,Mumbai,441.18,2024-02-19 05:00:00,0,0
user_129,session_279,PC,11,8,0,10,0.0,61,1440x900,Safari,english,-330,portrait,Delhi,2167.29,2024-02-18 06:00:00,133,0
user_219,session_280,Mobile,4,6,10,2,1.48,11,1920x1080,Firefox,hindi,330,none,Delhi,877.01,2025-02-24 18:00:00,0,0
user_53,session_281,PC,9,13,0,18,0.0,10,1920x1080,Firefox,hindi,330,landscape,Kolkata,1078.56,2025-01-14 18:00:00,27,0
user_342,session_282,Mobile,6,8,14,4,0.21,32,414x896,Safari,hindi,0,landscape,Mumbai,2204.42,2024-01-26 04:00:00,0,0
user_484,session_283,PC,14,21,0,20,0.0,107,360x640,Edge,foreign,480,portrait,Kolkata,1511.52,2024-12-09 00:00:00,268,0
user_223,session_284,PC,9,7,0,10,0.0,140,414x896,Chrome,foreign,480,landscape,Unknown,1843.71,2024-09-20 01:00:00,350,0
user_224,session_285,Mobile,8,6,12,6,1.14,31,414x896,Chrome,hindi,-330,portrait,Mumbai,1392.67,2024-10-03 20:00:00,0,0
user_384,session_286,PC,15,17,0,13,0.0,61,1366x768,Edge,foreign,-330,landscape,Indore,3474.82,2025-01-26 23:00:00,169,0
user_402,session_287,Mobile,3,4,5,10,1.11,49,1920x1080,Edge,hindi,-330,landscape,Indore,426.84,2025-04-10 00:00:00,0,0
user_125,session_288,PC,10,13,0,9,0.0,47,414x896,Safari,english,330,portrait,Indore,487.26,2025-01-23 02:00:00,108,0
user_129,session_289,PC,12,16,0,25,0.0,23,1920x1080,Firefox,english,60,none,Unknown,2454.43,2024-06-06 05:00:00,61,0
user_52,session_290,PC,4,9,0,24,0.0,13,1366x768,Safari,english,60,portrait,Mumbai,87.49,2024-05-11 03:00:00,39,0
user_171,session_291,PC,14,11,0,16,0.0,19,1920x1080,Firefox,foreign,60,none,Bangalore,565.72,2025-03-22 10:00:00,55,0
user_217,session_292,Mobile,7,7,5,3,1.86,10,414x896,Edge,hindi,480,portrait,Indore,3770.21,2024-08-30 23:00:00,0,0
user_159,session_293,PC,6,13,0,19,0.0,19,1920x1080,Safari,foreign,60,portrait,Unknown,618.15,2024-12-16 22:00:00,49,0
user_197,session_294,Mobile,5,6,6,9,0.69,10,1366x768,Chrome,hindi,480,portrait,Kolkata,4009.0,2025-06-10 03:00:00,0,0
user_415,session_295,Mobile,5,4,7,5,1.11,88,360x640,Chrome,hindi,0,landscape,Indore,2757.36,2025-05-17 10:00:00,0,0
user_246,session_296,PC,11,17,0,19,0.0,34,1920x1080,Safari,foreign,0,portrait,Kolkata,2635.85,2025-05-29 16:00:00,100,0
user_323,session_297,Mobile,5,2,11,7,0.78,325,414x896,Edge,english,60,none,Delhi,169.75,2024-10-19 01:00:00,0,0
user_438,session_298,Mobile,3,5,5,5,1.61,19,1366x768,Chrome,foreign,0,landscape,Unknown,39.02,2024-02-14 11:00:00,0,0
user_202,session_299,Mobile,2,2,8,2,1.67,38,414x896,Chrome,foreign,-330,landscape,Mumbai,2906.11,2024-05-06 10:00:00,0,0
user_183,session_300,PC,9,14,0,11,0.0,39,414x896,Safari,foreign,0,landscape,Delhi,1856.06,2024-08-09 18:00:00,110,0
user_122,session_301,PC,6,19,0,8,0.0,10,1920x1080,Safari,english,-330,portrait,Delhi,706.67,2024-06-05 22:00:00,21,0
user_400,session_302,Mobile,6,3,7,5,1.3,164,414x896,Chrome,foreign,0,portrait,Indore,614.96,2024-11-07 10:00:00,0,0
user_254,session_303,Mobile,4,6,7,3,1.53,10,1920x1080,Safari,english,60,landscape,Kolkata,116.57,2024-10-26 01:00:00,0,0
user_293,session_304,Mobile,5,5,12,6,1.5,253,360x640,Edge,english,60,landscape,Unknown,1171.21,2024-07-29 13:00:00,0,0
user_279,session_305,PC,8,9,0,11,0.0,200,414x896,Edge,english,-330,landscape,Unknown,1087.55,2025-05-29 18:00:00,522,0
user_324,session_306,Mobile,4,4,8,10,2.13,69,414x896,Firefox,english,0,landscape,Indore,1505.28,2024-11-01 04:00:00,0,0
user_371,session_307,PC,10,16,0,14,0.0,70,414x896,Firefox,english,-330,portrait,Unknown,2126.18,2025-03-01 12:00:00,174,0
user_97,session_308,PC,9,17,0,16,0.0,95,1440x900,Safari,english,-330,landscape,Mumbai,620.77,2024-02-27 07:00:00,260,0
user_197,session_309,PC,8,15,0,11,0.0,44,1440x900,Edge,foreign,330,portrait,Kolkata,1054.1,2024-10-18 02:00:00,106,0
user_469,session_310,Mobile,39,10,5,0,2.63,93,1366x768,Chrome,english,330,none,Unknown,16426.376971592414,2024-07-19 03:00:00,1909,1
user_394,session_311,PC,8,11,0,17,0.0,10,1440x900,Firefox,english,-330,none,Bangalore,60.49,2025-05-05 19:00:00,26,0
user_239,session_312,PC,32,9,0,0,0.0,10,1366x768,Firefox,foreign,480,none,Kolkata,10023.607313306293,2024-04-08 02:00:00,1171,1
user_143,session_313,Mobile,6,2,9,3,1.55,54,1440x900,Firefox,hindi,60,portrait,Indore,2828.49,2024-06-05 14:00:00,0,0
user_96,session_314,PC,15,13,0,9,0.0,71,360x640,Edge,english,60,landscape,Delhi,1088.23,2024-12-26 11:00:00,195,0
user_200,session_315,PC,7,16,0,17,0.0,196,1366x768,Firefox,hindi,60,landscape,Unknown,1436.14,2025-05-13 09:00:00,539,0
user_123,session_316,PC,5,15,0,18,0.0,10,1440x900,Safari,english,60,portrait,Delhi,1658.78,2024-01-03 18:00:00,22,0
user_186,session_317,Mobile,6,10,13,4,0.05,155,360x640,Chrome,foreign,330,portrait,Unknown,3375.24,2025-02-19 10:00:00,0,0
user_325,session_318,Mobile,7,4,9,4,1.28,21,1440x900,Chrome,foreign,330,landscape,Bangalore,877.67,2024-01-19 22:00:00,0,0
user_463,session_319,PC,7,11,0,14,0.0,45,1920x1080,Edge,hindi,-330,none,Bangalore,3669.29,2024-05-23 02:00:00,110,0
user_348,session_320,Mobile,3,6,7,3,1.01,34,1920x1080,Edge,english,480,portrait,Unknown,7334.36,2025-04-27 19:00:00,0,0
user_258,session_321,Mobile,4,8,10,11,1.63,45,360x640,Firefox,foreign,-330,none,Mumbai,1967.59,2024-08-23 18:00:00,0,0
user_147,session_322,PC,13,10,0,15,0.0,14,414x896,Chrome,foreign,480,none,Bangalore,2285.16,2025-06-09 05:00:00,37,0
user_251,session_323,Mobile,4,8,9,4,1.0,63,414x896,Safari,foreign,0,landscape,Mumbai,4731.66,2024-01-20 10:00:00,0,0
user_442,session_324,Mobile,8,6,8,6,1.31,145,1920x1080,Chrome,hindi,480,portrait,Unknown,1167.71,2024-07-26 23:00:00,0,0
user_419,session_325,Mobile,6,3,5,7,1.48,52,1920x1080,Chrome,foreign,480,portrait,Mumbai,1062.5,2024-07-18 01:00:00,0,0
user_402,session_326,PC,9,11,0,12,0.0,60,414x896,Firefox,hindi,60,landscape,Mumbai,10.66,2025-05-06 15:00:00,146,0
user_345,session_327,Mobile,39,9,21,5,4.49,170,1366x768,Firefox,foreign,480,portrait,Unknown,434.24,2025-04-12 16:00:00,1818,1
user_450,session_328,Mobile,8,4,7,1,2.0,110,414x896,Safari,foreign,480,none,Kolkata,1235.74,2025-05-31 21:00:00,0,0
user_146,session_329,PC,11,12,0,16,0.0,60,1440x900,Firefox,english,480,portrait,Kolkata,5199.02,2024-12-29 14:00:00,125,0
user_147,session_330,PC,2,11,0,21,0.0,26,1366x768,Safari,foreign,60,none,Delhi,747.47,2025-06-11 12:00:00,65,0
user_351,session_331,PC,7,15,0,15,0.0,194,1440x900,Firefox,foreign,60,none,Indore,3395.29,2025-03-07 17:00:00,484,0
user_198,session_332,PC,11,17,0,21,0.0,77,1920x1080,Firefox,hindi,-330,none,Kolkata,313.24,2024-08-18 02:00:00,198,0
user_307,session_333,Mobile,4,10,8,7,0.87,22,1366x768,Safari,english,330,portrait,Kolkata,1000.66,2025-04-28 08:00:00,0,0
user_488,session_334,PC,6,17,0,9,0.0,28,1440x900,Edge,english,60,none,Indore,602.63,2024-01-18 00:00:00,66,0
user_416,session_335,PC,9,12,0,12,0.0,146,1440x900,Firefox,english,330,none,Delhi,1783.18,2024-09-07 00:00:00,380,0
user_423,session_336,Mobile,3,8,12,5,1.21,10,1366x768,Edge,foreign,60,landscape,Mumbai,2660.03,2025-03-15 03:00:00,0,0
user_127,session_337,PC,5,11,0,12,0.0,435,360x640,Safari,english,-330,portrait,Indore,5.41,2024-01-09 04:00:00,1109,0
user_38,session_338,Mobile,2,12,6,4,1.29,12,414x896,Safari,foreign,480,portrait,Unknown,59.13,2025-04-22 06:00:00,0,0
user_337,session_339,PC,7,14,0,12,0.0,143,1440x900,Firefox,english,0,portrait,Unknown,1269.99,2024-10-28 17:00:00,358,0
user_359,session_340,PC,5,6,0,13,0.0,45,414x896,Chrome,hindi,60,portrait,Delhi,1133.52,2024-02-04 05:00:00,101,0
user_128,session_341,PC,8,9,0,21,0.0,60,414x896,Safari,foreign,-330,portrait,Kolkata,1289.61,2024-05-01 13:00:00,161,0
user_266,session_342,PC,9,15,0,12,0.0,191,1920x1080,Safari,foreign,0,none,Mumbai,148.05,2025-06-11 07:00:00,468,0
user_475,session_343,PC,9,8,0,15,0.0,47,414x896,Edge,hindi,0,landscape,Mumbai,663.98,2024-08-13 22:00:00,106,0
user_440,session_344,Mobile,8,5,10,4,0.98,69,1440x900,Safari,english,480,portrait,Delhi,21.01,2025-02-16 19:00:00,0,0
user_472,session_345,Mobile,8,5,8,3,1.65,10,1920x1080,Safari,english,480,portrait,Kolkata,4224.93,2024-12-22 08:00:00,0,0
user_433,session_346,PC,9,10,0,15,0.0,10,1366x768,Firefox,hindi,480,landscape,Indore,547.1,2025-01-01 21:00:00,20,0
user_150,session_347,Mobile,1,3,7,4,0.99,25,1440x900,Edge,hindi,60,none,Mumbai,172.68,2024-03-28 17:00:00,0,0
user_414,session_348,Mobile,3,9,11,6,1.61,102,1920x1080,Safari,hindi,480,landscape,Bangalore,1695.69,2024-10-30 12:00:00,0,0
user_477,session_349,Mobile,4,4,11,4,1.44,11,1920x1080,Edge,english,-330,none,Mumbai,226.25,2024-02-28 12:00:00,0,0
user_297,session_350,PC,10,21,0,16,0.0,10,414x896,Firefox,english,480,portrait,Bangalore,63.06,2024-09-16 01:00:00,28,0
user_98,session_351,PC,37,16,0,7,0.0,47,1366x768,Edge,foreign,60,landscape,Mumbai,527.79,2024-02-07 11:00:00,1707,1
user_262,session_352,PC,9,18,0,15,0.0,93,1440x900,Chrome,hindi,60,portrait,Unknown,3729.8,2025-05-01 07:00:00,239,0
user_251,session_353,Mobile,1,5,11,2,1.72,112,1440x900,Firefox,foreign,330,landscape,Delhi,1693.25,2024-05-26 09:00:00,0,0
user_143,session_354,Mobile,3,2,9,4,1.28,17,414x896,Edge,foreign,0,none,Unknown,8.14,2025-04-11 16:00:00,0,0
user_345,session_355,PC,6,17,0,16,0.0,10,1366x768,Chrome,foreign,480,none,Kolkata,4308.43,2024-02-11 08:00:00,27,0
user_111,session_356,PC,5,15,0,12,0.0,253,1440x900,Edge,foreign,0,none,Indore,3316.04,2024-01-14 02:00:00,653,1
user_499,session_357,Mobile,5,7,10,6,1.89,27,1366x768,Safari,foreign,60,landscape,Indore,299.69,2025-04-02 08:00:00,0,0
user_59,session_358,Mobile,5,6,10,2,1.33,172,1440x900,Edge,foreign,-330,landscape,Unknown,1064.48,2024-03-16 05:00:00,0,0
user_368,session_359,Mobile,5,10,7,6,1.57,179,414x896,Edge,hindi,480,landscape,Delhi,4032.71,2025-04-18 12:00:00,0,0
user_1,session_360,Mobile,0,8,9,3,0.97,133,360x640,Chrome,english,0,portrait,Kolkata,1613.2,2025-05-13 15:00:00,0,0
user_384,session_361,PC,7,10,0,20,0.0,16,1440x900,Chrome,foreign,330,none,Indore,11.22,2024-12-09 22:00:00,30,0
user_303,session_362,Mobile,7,3,9,6,0.34,155,1920x1080,Chrome,english,60,portrait,Delhi,253.5,2024-07-30 18:00:00,0,0
user_253,session_363,Mobile,5,4,13,8,1.83,131,1920x1080,Edge,foreign,-330,portrait,Mumbai,12.44,2024-04-13 11:00:00,0,0
user_139,session_364,PC,6,11,0,20,0.0,81,360x640,Firefox,english,0,portrait,Unknown,1976.55,2025-03-18 20:00:00,218,0
user_452,session_365,Mobile,4,4,11,4,1.01,37,1440x900,Chrome,english,-330,landscape,Delhi,1814.11,2024-12-14 10:00:00,0,0
user_36,session_366,Mobile,3,5,6,6,1.8,27,1920x1080,Safari,foreign,60,portrait,Bangalore,655.86,2024-02-13 03:00:00,0,0
user_159,session_367,PC,8,10,0,15,0.0,11,1920x1080,Edge,english,-330,landscape,Mumbai,306.59,2024-09-10 09:00:00,31,0
user_8,session_368,Mobile,5,7,13,5,0.81,64,1440x900,Edge,hindi,-330,landscape,Unknown,10792.11,2024-07-26 07:00:00,0,0
user_232,session_369,Mobile,1,4,8,5,1.23,79,1366x768,Safari,foreign,330,portrait,Kolkata,1227.97,2024-12-28 07:00:00,0,0
user_98,session_370,Mobile,7,1,13,7,0.9,40,1440x900,Firefox,foreign,0,landscape,Kolkata,957.42,2025-03-22 18:00:00,0,0
user_146,session_371,PC,11,8,0,17,0.0,58,1366x768,Safari,foreign,0,portrait,Mumbai,2421.99,2024-07-30 01:00:00,149,0
user_303,session_372,PC,11,14,0,17,0.0,40,360x640,Edge,english,0,none,Delhi,1340.01,2024-05-11 09:00:00,93,0
user_207,session_373,Mobile,6,3,4,7,0.37,92,414x896,Firefox,foreign,0,none,Bangalore,254.6,2024-07-17 18:00:00,0,0
user_130,session_374,PC,11,11,0,12,0.0,208,360x640,Firefox,hindi,0,none,Kolkata,398.06,2024-12-30 06:00:00,515,0
user_403,session_375,Mobile,3,3,13,11,1.16,16,414x896,Edge,english,60,landscape,Indore,2630.6,2024-05-05 02:00:00,0,0
user_151,session_376,Mobile,5,8,9,3,0.79,43,1920x1080,Chrome,hindi,60,landscape,Delhi,1010.83,2024-04-13 22:00:00,0,0
user_53,session_377,PC,13,12,0,20,0.0,13,1920x1080,Chrome,english,330,none,Indore,289.8,2025-01-23 15:00:00,23,0
user_119,session_378,Mobile,4,5,10,4,0.85,88,1920x1080,Chrome,english,-330,none,Kolkata,4677.69,2025-02-26 22:00:00,0,0
user_160,session_379,Mobile,4,10,9,4,0.47,117,1366x768,Safari,foreign,60,portrait,Kolkata,2394.06,2024-08-28 03:00:00,0,0
user_407,session_380,PC,11,9,0,13,0.0,241,414x896,Safari,english,330,portrait,Kolkata,2570.02,2025-02-02 02:00:00,656,0
user_115,session_381,Mobile,4,9,12,7,1.12,10,1920x1080,Chrome,foreign,60,portrait,Delhi,12141.882257764613,2024-12-05 02:00:00,0,1
